% Generated on Thursday, 14. May 2015 05:34PM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"even after 14 years this game is still going strong (and is full of hackers) i rate 8/8",112.6
"i love playing this game it is the best fps ever.10/10 5 stars whatever it is amazing. counter strike is a team based objective game. without a team you can not win. this game is also realistic enough its not too realistic but its not nonrealistc. anyways just buy the game its $10 and you will not have any regrets.",1.3
"a classic in the genre. still a lot of players playing it. not the best looking multiplayer fps out there, but very fun to play.",21.0
"this game is byfar one of the best fps game i have ever played! i remember when i used to play this on the original xbox and had so much fun playing it. i was really sad when my controller broke and i couldnt play it anymore but soon after that i got the xbox 360 and started to play cod and gta. then, i started playing on pc and all i played was minecraft until i downloaded steam and i found counter strike. i had no idea it would come with cs:cz so i decided to play it and it was more fun than cs. i enjoy to play this game and im sure that i will continue to love this game!",18.8
"it was fun for the little that i played it, is this game active anymore?",1.1
"*** my config 2014 *** sv_cheats 1 cl_gg 1 rate 25000 senstivity 1 cl_yawspeed 500 gl_spriteblend 0 ex_interp 0 bind c cl_righthand 0 bind f cl_righthand 1 fps_max 100 gl_vsync 0 gl_ansio 0 cl_dlmax 512 hud_centerid 1 hud_fastswitch 1 net_graph 1 cl_cmdrate 100 cl_updaterate 100 sv_accelerate 6.5 violence_ablood 0 violence_agibs 0 violence_hblood 0 violence_hgibs 0 _cl_autowepswitch 0 sv_airaccelerate 15 sv_friction 4.1 echo yess config *** my rainbow crosshair *** bind mouse1 +attack; adjust_crosshair;cl_crosshair_translucent 0; -attack",256.3
"still the best counter-strike together with condition zero, good times :)",9.6
"classic game. its great. what more can i say? 9/10. everyone should own this.",3.6
"a classic multiplayer fps with many different servers for gamemodes, such as casual (hostage and defuse), deathmatch, and more. the community still lives after 10 years because it is such a great game.",91.9
"sweet game, i only play oe x box, pc way better, recommened by me",81.7
"this is the best game ever like ever come on this darn planet!",1245.5
"funnest game ever, still has competetive pug servers. lots of fun. =)",7.8
"polecam bardzo wam to. super sie szczylo w te terorysty.",150.5
"this is the game that got me into cs and furthered my career in this game lovd it from the start and enjoying every minute of it! if your on css come and join me on the australian dtk ( dying to kill) servers, i am an admin on de_dust 2 deathmatch! looking forward to kicking some  with you! mwhahah",396.4
"join a server everyone speaks french get banned for unknown reason 10/10",284.6
"7/10 +no microtransactions +simple great for its time",0.4
"5  20   . !        . -        ,     .      . -      . -       . -        . -        (pashli nahooy myaso ebanoe!!!!1) -       . -        . -    ,    . -           ,     markeloff  lex,      5.    . counter-strike   ! (c) otvertka 1337",0.9
"love this game. you can play it for 5 mins or 5 hours, try hard or barely try. it will always be my go-to game.",2085.9
"maybe the graphics are not the best, but this is a great game!",11.8
"very good game if you like to be a non stop killing machine",155.2
"no i dont recommend this game, i just bored when i wrote this recommandation.",458.1
"get a gun and do headshots. sounds easy dosint it?",28.7
"the game is great, if you can find a server that isnt dust_2 where everyone rushes long a.",28.8
"i could find more honour in fighting an enraged bear whilst simultaneously eating the  of my cheating ex. buying bullets was a good idea 15 years ago, why are you still playing this game? go get shot in real life and die if you enjoy thinking youre that hardcore. - my review in the style of the baiting you will learn to love when you play this game.",9.4
